day,px,f8,carry
2025-09-01 00:00:00+00:00,108452.01,4.3140364670748246e-05,0.00013356973395654953
2025-09-02 00:00:00+00:00,111271.31,1.4093472602822552e-05,3.262665597260374e-05
2025-09-03 00:00:00+00:00,111994.88,6.258537437403158e-05,0.00020763178631445024
2025-09-04 00:00:00+00:00,111487.63,9.832227113713646e-06,4.134460655547003e-06
2025-09-05 00:00:00+00:00,110824.46,1.2749249413905628e-05,3.9955100265979025e-05
2025-09-06 00:00:00+00:00,110191.14,1.8292370940605808e-05,5.311477256238597e-05
2025-09-07 00:00:00+00:00,111244.7,2.015103361437392e-05,6.12173896931497e-05
2025-09-08 00:00:00+00:00,112261.28,5.992063110387798e-05,0.00018068728402712909
2025-09-09 00:00:00+00:00,111560.97,9.146409917654071e-05,0.00029917240152671585
2025-09-10 00:00:00+00:00,113908.44,8.368084015525573e-05,0.00025383378711162617
2025-09-11 00:00:00+00:00,115138.14,6.867391888086778e-05,0.00021466330804349347
2025-09-12 00:00:00+00:00,116102.03,0.00010623341670654932,0.00028694864726238077
